timestamp,device_id,sensor_type,value,unit,alert_flag
2024-06-21T02:59:53,device_05,temperature,27.2,°C,0
2024-06-21T03:15:09,device_02,power_draw,16.9,W,0
2024-06-21T04:01:11,device_09,temperature,28.2,°C,0
2024-06-21T04:16:54,device_14,motion,0,boolean,0
2024-06-21T05:39:17,device_02,power_draw,119.5,W,0
2024-06-21T06:09:58,device_14,temperature,27.1,°C,0
2024-06-21T06:25:10,device_09,humidity,74.6,%,0
2024-06-21T06:33:19,device_02,humidity,47.3,%,0
2024-06-21T06:39:34,device_07,temperature,32.1,°C,0
2024-06-21T06:53:10,device_04,motion,0,boolean,0
2024-06-21T07:00:54,device_01,motion,1,boolean,1
2024-06-21T09:01:37,device_14,humidity,71.5,%,0
2024-06-21T11:19:41,device_10,power_draw,73.3,W,0
2024-06-21T11:23:41,device_10,motion,1,boolean,1
2024-06-21T13:50:46,device_15,temperature,26.2,°C,0
2024-06-21T15:18:43,device_01,humidity,43.1,%,0
2024-06-21T16:44:33,device_15,humidity,40,%,0
2024-06-21T17:20:06,device_11,humidity,68.7,%,0
2024-06-21T17:46:24,device_14,humidity,79.2,%,1
2024-06-21T18:31:47,device_03,power_draw,114.6,W,0
2024-06-21T19:11:37,device_04,motion,1,boolean,1
2024-06-21T21:56:20,device_14,motion,0,boolean,0
2024-06-21T22:15:35,device_09,motion,1,boolean,1
2024-06-22T00:48:56,device_15,motion,0,boolean,0
2024-06-22T02:49:55,device_07,motion,1,boolean,1
2024-06-22T02:59:06,device_13,humidity,42.8,%,0
2024-06-22T03:57:24,device_14,humidity,71,%,1
2024-06-22T04:21:31,device_04,temperature,23.9,°C,0
2024-06-22T05:23:14,device_03,power_draw,116.7,W,0
2024-06-22T06:31:34,device_14,motion,0,boolean,0
2024-06-22T06:52:50,device_15,humidity,37.9,%,0
2024-06-22T08:07:50,device_10,humidity,89.5,%,0
2024-06-22T08:52:06,device_02,temperature,18.7,°C,1
2024-06-22T08:56:55,device_12,humidity,73.7,%,1
2024-06-22T09:11:09,device_06,humidity,37.9,%,0
2024-06-22T09:14:02,device_05,motion,1,boolean,1
2024-06-22T09:48:13,device_12,power_draw,82.4,W,0
2024-06-22T11:23:02,device_14,power_draw,4.8,W,0
2024-06-22T11:38:43,device_15,motion,1,boolean,1
2024-06-22T11:44:02,device_12,humidity,44.5,%,0
2024-06-22T11:55:07,device_15,motion,1,boolean,1
2024-06-22T12:53:04,device_08,temperature,21.7,°C,0
2024-06-22T13:57:05,device_07,temperature,26.6,°C,0
2024-06-22T15:51:23,device_08,temperature,21.2,°C,0
2024-06-22T19:47:26,device_13,power_draw,111.1,W,0
2024-06-22T19:53:57,device_02,temperature,21.6,°C,0
2024-06-22T20:48:48,device_03,motion,0,boolean,0
2024-06-22T22:47:01,device_12,motion,1,boolean,1
2024-06-22T23:05:09,device_12,temperature,28.6,°C,0
2024-06-23T00:00:41,device_09,temperature,23,°C,0
2024-06-23T02:44:45,device_06,temperature,31.6,°C,0
2024-06-23T05:11:38,device_14,power_draw,104.6,W,0
2024-06-23T05:29:53,device_13,motion,0,boolean,0
2024-06-23T06:11:39,device_06,temperature,27.1,°C,0
2024-06-23T06:52:48,device_10,temperature,25.5,°C,0
2024-06-23T07:09:31,device_10,power_draw,13.8,W,0
2024-06-23T12:31:50,device_10,power_draw,79.8,W,0
2024-06-23T14:31:05,device_09,temperature,19.2,°C,1
2024-06-23T16:13:47,device_13,motion,1,boolean,1
2024-06-23T16:44:10,device_02,humidity,36.3,%,0
2024-06-23T19:53:04,device_10,humidity,71.5,%,1
2024-06-23T20:29:41,device_15,humidity,79.9,%,0
2024-06-23T20:52:20,device_07,humidity,54.1,%,0
2024-06-23T21:07:47,device_11,humidity,89.9,%,1
2024-06-24T00:31:07,device_14,power_draw,111,W,0
2024-06-24T02:37:14,device_15,power_draw,69.9,W,0
2024-06-24T05:58:21,device_03,temperature,30.7,°C,0
2024-06-24T06:03:44,device_05,power_draw,87,W,0
2024-06-24T06:26:00,device_12,motion,1,boolean,1
2024-06-24T06:50:00,device_13,temperature,23.6,°C,0
2024-06-24T08:25:15,device_11,motion,0,boolean,0
2024-06-24T08:34:55,device_13,humidity,31.4,%,1
2024-06-24T08:56:56,device_07,motion,0,boolean,0
2024-06-24T10:39:54,device_11,power_draw,88.2,W,0
2024-06-24T12:55:36,device_06,humidity,63.9,%,0
2024-06-24T12:58:39,device_13,power_draw,12,W,0
2024-06-24T13:44:36,device_04,power_draw,63.3,W,0
2024-06-24T14:05:23,device_02,power_draw,119.6,W,0
2024-06-24T14:17:00,device_03,motion,0,boolean,0
2024-06-24T14:18:18,device_09,humidity,30.2,%,1
2024-06-24T15:16:27,device_01,humidity,45.3,%,0
2024-06-24T15:49:58,device_10,motion,0,boolean,0
2024-06-24T17:39:00,device_06,motion,0,boolean,0
2024-06-24T18:18:27,device_15,temperature,28.7,°C,0
2024-06-24T20:40:53,device_12,humidity,38.3,%,0
2024-06-24T21:20:17,device_02,humidity,55.9,%,0
2024-06-24T22:02:50,device_12,motion,0,boolean,0
2024-06-24T23:03:55,device_04,motion,0,boolean,0
2024-06-24T23:22:21,device_13,motion,1,boolean,1
2024-06-24T23:30:15,device_14,power_draw,115.1,W,0
2024-06-25T01:15:56,device_12,temperature,28.4,°C,0
2024-06-25T02:33:04,device_07,temperature,20.6,°C,0
2024-06-25T04:04:50,device_08,power_draw,125.8,W,1
2024-06-25T05:35:48,device_05,temperature,28.6,°C,0
2024-06-25T06:04:18,device_10,humidity,83.5,%,1
2024-06-25T06:57:20,device_08,temperature,26.7,°C,0
2024-06-25T09:01:55,device_03,power_draw,52.8,W,0
2024-06-25T09:43:00,device_12,temperature,32.7,°C,0
2024-06-25T10:50:22,device_11,temperature,20.4,°C,0
2024-06-25T12:23:39,device_07,power_draw,82.5,W,0
2024-06-25T12:24:54,device_07,motion,0,boolean,0
2024-06-25T13:15:54,device_04,temperature,28.7,°C,0
2024-06-25T13:27:35,device_07,motion,1,boolean,1
2024-06-25T13:33:29,device_15,power_draw,63.7,W,0
2024-06-25T13:43:19,device_02,temperature,22.9,°C,0
2024-06-25T14:42:18,device_06,humidity,34,%,1
2024-06-25T15:48:23,device_01,power_draw,108.1,W,0
2024-06-25T16:27:59,device_01,humidity,68,%,0
2024-06-25T17:44:59,device_13,humidity,61.1,%,0
2024-06-25T18:05:59,device_13,humidity,32,%,1
2024-06-25T18:59:43,device_15,temperature,28.3,°C,0
2024-06-25T19:02:36,device_02,humidity,85.5,%,0
2024-06-25T19:53:13,device_10,humidity,65.9,%,0
2024-06-25T20:03:59,device_07,humidity,41,%,0
2024-06-25T21:08:06,device_06,temperature,26.3,°C,0
2024-06-25T21:18:16,device_07,power_draw,32.6,W,0
2024-06-25T22:26:12,device_07,humidity,83.9,%,1
2024-06-25T22:51:04,device_03,power_draw,10.4,W,0
2024-06-26T01:14:36,device_05,power_draw,22.9,W,0
2024-06-26T01:25:18,device_02,power_draw,140.1,W,1
2024-06-26T02:17:28,device_15,temperature,23.3,°C,0
2024-06-26T02:27:41,device_13,power_draw,18.3,W,0
2024-06-26T04:14:25,device_11,power_draw,32.8,W,0
2024-06-26T07:23:12,device_01,motion,0,boolean,0
2024-06-26T09:51:18,device_15,temperature,27.2,°C,0
2024-06-26T11:41:41,device_06,motion,1,boolean,1
2024-06-26T11:47:59,device_04,power_draw,127.8,W,0
2024-06-26T12:14:42,device_11,humidity,82.3,%,1
2024-06-26T12:22:36,device_02,humidity,46.6,%,0
2024-06-26T12:36:25,device_08,motion,0,boolean,0
2024-06-26T13:21:26,device_02,motion,0,boolean,0
2024-06-26T17:22:58,device_09,motion,1,boolean,1
2024-06-26T17:52:30,device_09,humidity,55,%,0
2024-06-26T18:27:06,device_09,power_draw,96,W,0
2024-06-26T18:47:54,device_01,motion,0,boolean,0
2024-06-26T19:47:47,device_03,humidity,47.5,%,0
2024-06-26T20:12:16,device_07,power_draw,33.8,W,0
2024-06-26T21:03:16,device_10,motion,0,boolean,0
2024-06-26T21:29:16,device_13,temperature,26.9,°C,0
2024-06-26T22:24:05,device_01,motion,1,boolean,1
2024-06-27T01:52:35,device_15,motion,0,boolean,0
2024-06-27T02:44:17,device_13,power_draw,57.4,W,0
2024-06-27T03:35:18,device_01,temperature,31.3,°C,0
2024-06-27T05:08:18,device_13,motion,1,boolean,1
2024-06-27T05:20:08,device_11,motion,0,boolean,0
2024-06-27T05:24:02,device_07,motion,0,boolean,0
2024-06-27T06:15:29,device_05,temperature,18.9,°C,1
2024-06-27T07:49:58,device_12,motion,1,boolean,1
2024-06-27T09:48:26,device_13,temperature,26.8,°C,0
2024-06-27T12:29:54,device_09,motion,0,boolean,0
2024-06-27T12:31:30,device_04,humidity,89.7,%,0
2024-06-27T13:51:50,device_14,temperature,25.1,°C,0
2024-06-27T15:14:37,device_07,power_draw,79.7,W,0
2024-06-27T15:36:58,device_07,motion,1,boolean,1
2024-06-27T15:37:40,device_02,temperature,30.2,°C,0
2024-06-27T17:37:36,device_10,motion,1,boolean,1
2024-06-27T18:43:24,device_12,humidity,67.4,%,0
2024-06-27T20:00:36,device_02,motion,0,boolean,0
2024-06-27T20:36:15,device_13,temperature,24.9,°C,0
2024-06-27T21:02:26,device_08,humidity,43.4,%,0
2024-06-27T22:23:50,device_05,power_draw,55,W,0
2024-06-27T23:31:09,device_01,temperature,25.1,°C,0
2024-06-27T23:50:05,device_12,motion,0,boolean,0
2024-06-28T00:22:32,device_15,humidity,31.5,%,1
2024-06-28T01:23:52,device_07,humidity,45.7,%,0
2024-06-28T01:33:15,device_05,power_draw,58,W,0
2024-06-28T03:08:26,device_03,motion,1,boolean,1
2024-06-28T04:19:28,device_03,temperature,21,°C,0
2024-06-28T04:40:33,device_15,motion,0,boolean,0
2024-06-28T05:06:05,device_15,temperature,22.4,°C,0
2024-06-28T06:06:32,device_01,power_draw,116.5,W,0
2024-06-28T07:24:12,device_01,humidity,32.3,%,0
2024-06-28T09:03:45,device_09,power_draw,6,W,0
2024-06-28T09:44:05,device_15,power_draw,103.8,W,0
2024-06-28T12:12:46,device_10,power_draw,43.1,W,0
2024-06-28T12:41:14,device_14,motion,0,boolean,0
2024-06-28T13:13:16,device_11,power_draw,85.8,W,0
2024-06-28T13:15:27,device_10,humidity,53.3,%,0
2024-06-28T16:24:08,device_13,temperature,19.3,°C,1
2024-06-28T17:00:10,device_09,temperature,24.4,°C,0
2024-06-28T17:22:11,device_04,humidity,68.6,%,0
2024-06-28T17:31:58,device_15,motion,0,boolean,0
2024-06-28T19:30:23,device_14,motion,0,boolean,0
2024-06-28T19:39:09,device_05,temperature,30.8,°C,0
2024-06-28T20:13:18,device_12,power_draw,145.5,W,1
2024-06-28T20:38:35,device_15,humidity,57.8,%,0
2024-06-28T20:46:47,device_14,power_draw,128.1,W,1
2024-06-28T21:25:01,device_12,power_draw,59.8,W,0
2024-06-28T21:41:16,device_12,temperature,30.3,°C,1
2024-06-28T21:44:15,device_14,motion,0,boolean,0
2024-06-29T00:33:19,device_04,motion,1,boolean,1
2024-06-29T02:11:05,device_06,humidity,59.6,%,0
2024-06-29T04:34:20,device_02,motion,1,boolean,1
2024-06-29T07:41:56,device_03,power_draw,51.7,W,0
2024-06-29T08:01:45,device_14,temperature,32.9,°C,0
2024-06-29T08:57:51,device_02,power_draw,52.9,W,0
2024-06-29T10:10:11,device_11,humidity,35.1,%,0
2024-06-29T10:53:10,device_13,motion,0,boolean,0
2024-06-29T10:56:15,device_13,temperature,25,°C,0
2024-06-29T10:58:39,device_07,power_draw,92.6,W,0
2024-06-29T13:10:16,device_07,temperature,25.4,°C,0
2024-06-29T13:33:20,device_07,motion,1,boolean,1
2024-06-29T14:42:48,device_03,temperature,29.9,°C,0
2024-06-29T16:34:10,device_08,power_draw,96.8,W,0
2024-06-29T16:49:08,device_06,temperature,34.9,°C,1
2024-06-29T17:36:39,device_06,temperature,34.8,°C,0
2024-06-29T18:01:27,device_05,humidity,87.1,%,1
2024-06-29T18:06:59,device_10,power_draw,136.5,W,1
2024-06-29T19:23:02,device_09,temperature,25.3,°C,0
2024-06-29T19:26:52,device_10,temperature,18.4,°C,0
2024-06-29T21:09:57,device_13,temperature,30,°C,0
2024-06-29T21:16:41,device_07,temperature,34.2,°C,0
2024-06-29T21:31:58,device_06,power_draw,146.7,W,0
2024-06-29T22:59:33,device_13,motion,1,boolean,1
2024-06-30T01:11:51,device_08,power_draw,97.6,W,0
2024-06-30T01:13:16,device_03,power_draw,10.3,W,0
2024-06-30T02:30:40,device_13,power_draw,105.2,W,0
2024-06-30T02:59:50,device_07,power_draw,112,W,0
2024-06-30T03:37:44,device_02,humidity,56.7,%,0
2024-06-30T05:52:33,device_05,power_draw,2,W,0
2024-06-30T06:02:03,device_08,power_draw,143.2,W,0
2024-06-30T06:03:43,device_09,power_draw,7.4,W,0
2024-06-30T08:09:26,device_13,power_draw,60.3,W,0
2024-06-30T10:36:44,device_02,humidity,84.3,%,1
2024-06-30T10:43:34,device_14,humidity,37.6,%,0
2024-06-30T12:15:20,device_12,power_draw,59.8,W,0
2024-06-30T12:31:15,device_09,humidity,71,%,0
2024-06-30T13:50:50,device_06,temperature,27.1,°C,0
2024-06-30T16:07:50,device_13,power_draw,67.3,W,0
2024-06-30T17:25:05,device_15,humidity,80,%,0
2024-06-30T18:10:47,device_09,motion,0,boolean,0
2024-06-30T18:28:35,device_13,temperature,30.5,°C,0
2024-06-30T18:49:48,device_10,motion,0,boolean,0
2024-06-30T18:57:21,device_11,temperature,18.9,°C,0
2024-06-30T20:09:33,device_01,humidity,79.2,%,1
2024-06-30T20:34:16,device_14,power_draw,63.2,W,0
2024-06-30T22:33:27,device_06,humidity,79,%,0
2024-06-30T22:47:36,device_15,motion,0,boolean,0
2024-06-30T23:21:11,device_07,power_draw,141.6,W,0
2024-07-01T01:24:49,device_12,motion,0,boolean,0
2024-07-01T02:35:03,device_06,motion,0,boolean,0
2024-07-01T04:06:14,device_05,power_draw,84,W,0
2024-07-01T04:45:28,device_12,motion,1,boolean,1
2024-07-01T05:02:08,device_09,humidity,41.5,%,0
2024-07-01T05:36:09,device_10,temperature,33.2,°C,1
2024-07-01T06:34:19,device_08,temperature,28.1,°C,0
2024-07-01T06:54:21,device_15,power_draw,101,W,0
2024-07-01T07:08:08,device_10,humidity,58,%,0
2024-07-01T08:02:39,device_01,humidity,48.2,%,0
2024-07-01T08:29:29,device_15,motion,0,boolean,0
2024-07-01T09:08:05,device_03,motion,1,boolean,1
2024-07-01T09:31:20,device_06,humidity,65.5,%,0
2024-07-01T09:36:36,device_15,temperature,34.7,°C,0
2024-07-01T10:05:30,device_04,power_draw,126.9,W,1
2024-07-01T10:17:22,device_03,temperature,20.3,°C,0
2024-07-01T10:57:57,device_13,motion,0,boolean,0
2024-07-01T11:44:22,device_01,temperature,18.6,°C,0
2024-07-01T11:45:57,device_15,temperature,20.5,°C,0
2024-07-01T12:51:39,device_12,power_draw,125.9,W,1
2024-07-01T13:52:22,device_10,motion,1,boolean,1
2024-07-01T13:53:15,device_14,humidity,71.1,%,1
2024-07-01T14:11:17,device_04,temperature,34.9,°C,0
2024-07-01T15:36:36,device_05,temperature,20.4,°C,0
2024-07-01T17:53:49,device_03,temperature,27.7,°C,0
2024-07-01T18:33:52,device_10,temperature,30.1,°C,0
2024-07-01T21:19:12,device_15,motion,1,boolean,1
2024-07-02T01:27:12,device_02,motion,0,boolean,0
2024-07-02T01:33:56,device_02,power_draw,21,W,0
2024-07-02T03:15:54,device_05,motion,1,boolean,1
2024-07-02T04:08:22,device_12,motion,1,boolean,1
2024-07-02T04:14:59,device_15,motion,1,boolean,1
2024-07-02T04:24:07,device_10,motion,1,boolean,1
2024-07-02T05:06:45,device_04,motion,1,boolean,1
2024-07-02T05:14:28,device_08,humidity,55.3,%,0
2024-07-02T06:28:44,device_14,power_draw,111.3,W,0
2024-07-02T09:44:32,device_04,power_draw,93.1,W,0
2024-07-02T10:16:24,device_10,motion,0,boolean,0
2024-07-02T10:27:07,device_05,power_draw,19.8,W,0
2024-07-02T11:25:18,device_11,motion,0,boolean,0
2024-07-02T11:37:09,device_09,humidity,85.8,%,0
2024-07-02T11:39:57,device_05,humidity,52.4,%,0
2024-07-02T12:49:15,device_05,power_draw,20.3,W,0
2024-07-02T14:03:23,device_09,temperature,24.1,°C,0
2024-07-02T19:09:13,device_03,humidity,61.4,%,0
2024-07-02T19:47:12,device_06,humidity,83.7,%,0
2024-07-02T20:38:53,device_06,power_draw,72.6,W,0
2024-07-02T20:53:05,device_07,power_draw,60.1,W,0
2024-07-02T20:53:52,device_11,humidity,34.6,%,0
2024-07-02T21:18:30,device_01,humidity,38.1,%,0
2024-07-02T23:15:38,device_15,power_draw,37.5,W,0
2024-07-03T00:15:10,device_01,temperature,18.3,°C,0
2024-07-03T00:31:13,device_10,humidity,30.6,%,1
2024-07-03T00:34:00,device_03,motion,0,boolean,0
2024-07-03T01:01:07,device_14,humidity,88.7,%,0
2024-07-03T01:20:47,device_04,temperature,26.5,°C,0
2024-07-03T02:38:04,device_12,power_draw,71.3,W,0
2024-07-03T05:16:18,device_10,motion,0,boolean,0
2024-07-03T05:46:57,device_04,motion,0,boolean,0
2024-07-03T09:04:04,device_15,humidity,38.6,%,0
2024-07-03T09:24:46,device_12,humidity,47.3,%,0
2024-07-03T09:55:01,device_12,temperature,21.9,°C,0
2024-07-03T10:00:36,device_10,temperature,18.6,°C,1
2024-07-03T11:44:17,device_08,power_draw,106.3,W,0
2024-07-03T12:33:11,device_01,motion,1,boolean,1
2024-07-03T13:04:17,device_07,humidity,79.8,%,0
2024-07-03T13:35:00,device_09,humidity,83,%,0
2024-07-03T13:46:27,device_11,temperature,21.7,°C,0
2024-07-03T14:12:08,device_04,power_draw,98.6,W,0
2024-07-03T15:39:05,device_04,humidity,57.8,%,0
2024-07-03T23:19:26,device_10,power_draw,107.2,W,0
2024-07-04T00:27:56,device_04,motion,1,boolean,1
2024-07-04T00:57:52,device_03,humidity,78.8,%,0
2024-07-04T01:05:49,device_09,power_draw,104.4,W,0
2024-07-04T01:19:17,device_12,power_draw,130.8,W,0
2024-07-04T02:40:54,device_02,motion,1,boolean,1
2024-07-04T03:13:28,device_05,humidity,84.2,%,1
2024-07-04T03:49:33,device_03,motion,1,boolean,1
2024-07-04T04:26:17,device_01,motion,0,boolean,0
2024-07-04T07:02:47,device_14,power_draw,86.3,W,0
2024-07-04T08:23:55,device_14,power_draw,119.6,W,0
2024-07-04T08:26:21,device_10,temperature,24,°C,0
2024-07-04T08:50:10,device_11,humidity,58.8,%,0
2024-07-04T11:23:51,device_06,power_draw,95.2,W,0
2024-07-04T12:11:51,device_11,power_draw,108.8,W,0
2024-07-04T12:14:45,device_14,temperature,27,°C,0
2024-07-04T12:52:27,device_07,temperature,21.4,°C,0
2024-07-04T13:12:14,device_08,motion,1,boolean,1
2024-07-04T13:27:41,device_08,humidity,32.1,%,1
2024-07-04T13:36:25,device_01,humidity,52.8,%,0
2024-07-04T13:50:40,device_02,temperature,32.3,°C,1
2024-07-04T15:25:56,device_13,humidity,79.8,%,1
2024-07-04T16:30:23,device_04,humidity,38.3,%,0
2024-07-04T17:37:38,device_03,humidity,34.3,%,1
2024-07-04T18:04:44,device_06,power_draw,132.6,W,1
2024-07-04T18:51:28,device_05,humidity,70.9,%,1
2024-07-04T20:03:49,device_06,motion,1,boolean,1
2024-07-04T21:23:41,device_09,power_draw,146,W,1
2024-07-04T21:26:21,device_01,motion,1,boolean,1
2024-07-04T21:54:53,device_09,temperature,18.6,°C,1
2024-07-04T22:05:42,device_08,motion,1,boolean,1
2024-07-04T22:41:08,device_02,humidity,44,%,0
2024-07-04T23:42:40,device_07,motion,0,boolean,0
2024-07-05T00:03:03,device_04,temperature,29.7,°C,0
2024-07-05T00:35:25,device_15,humidity,86.9,%,0
2024-07-05T00:47:13,device_07,power_draw,35,W,0
2024-07-05T01:06:51,device_01,temperature,18.4,°C,0
2024-07-05T01:13:52,device_11,motion,1,boolean,1
2024-07-05T01:28:00,device_02,motion,1,boolean,1
2024-07-05T02:23:27,device_01,temperature,32.5,°C,1
2024-07-05T02:24:23,device_13,motion,0,boolean,0
2024-07-05T04:16:56,device_04,temperature,20.6,°C,0
2024-07-05T05:58:28,device_07,temperature,27.1,°C,0
2024-07-05T06:00:54,device_04,motion,1,boolean,1
2024-07-05T06:15:58,device_03,humidity,83.5,%,0
2024-07-05T07:30:47,device_14,humidity,79.9,%,1
2024-07-05T08:06:50,device_06,temperature,27,°C,0
2024-07-05T08:08:28,device_07,power_draw,5.4,W,0
2024-07-05T10:55:38,device_01,power_draw,71.4,W,0
2024-07-05T11:07:39,device_09,motion,0,boolean,0
2024-07-05T12:14:26,device_13,power_draw,101.8,W,0
2024-07-05T12:33:03,device_07,humidity,84.8,%,1
2024-07-05T12:35:15,device_05,humidity,69.1,%,0
2024-07-05T13:02:18,device_01,humidity,62.9,%,0
2024-07-05T13:13:57,device_07,power_draw,60.1,W,0
2024-07-05T13:42:38,device_12,humidity,56.1,%,0
2024-07-05T15:00:53,device_10,power_draw,2.3,W,0
2024-07-05T18:17:34,device_06,temperature,26.2,°C,0
2024-07-05T19:28:55,device_09,temperature,32.5,°C,1
2024-07-05T23:23:39,device_13,motion,1,boolean,1
2024-07-05T23:41:01,device_10,humidity,48.6,%,0
2024-07-06T00:58:27,device_04,humidity,33.5,%,0
2024-07-06T02:35:34,device_05,humidity,39.9,%,0
2024-07-06T07:04:21,device_08,humidity,43.4,%,0
2024-07-06T09:22:21,device_13,temperature,28.3,°C,0
2024-07-06T09:24:38,device_09,temperature,30.3,°C,0
2024-07-06T11:50:54,device_08,temperature,32.2,°C,0
2024-07-06T13:46:20,device_12,motion,0,boolean,0
2024-07-06T14:34:08,device_05,humidity,53.2,%,0
2024-07-06T15:18:20,device_05,motion,1,boolean,1
2024-07-06T16:47:53,device_02,power_draw,42.4,W,0
2024-07-06T17:16:58,device_14,motion,1,boolean,1
2024-07-06T18:06:15,device_10,motion,1,boolean,1
2024-07-06T18:30:52,device_01,temperature,18.3,°C,1
2024-07-06T19:45:42,device_05,power_draw,53.4,W,0
2024-07-06T19:51:03,device_07,motion,1,boolean,1
2024-07-06T20:49:50,device_14,power_draw,110.8,W,0
2024-07-06T21:57:07,device_01,temperature,29,°C,0
2024-07-06T22:02:07,device_08,power_draw,84.4,W,0
2024-07-06T22:26:21,device_14,power_draw,40.8,W,0
2024-07-06T23:37:24,device_15,power_draw,38.3,W,0
2024-07-07T01:59:54,device_05,humidity,69.6,%,0
2024-07-07T03:14:35,device_05,motion,0,boolean,0
2024-07-07T03:17:44,device_05,humidity,52.8,%,0
2024-07-07T03:44:17,device_01,temperature,28.2,°C,0
2024-07-07T05:05:44,device_06,motion,1,boolean,1
2024-07-07T06:10:57,device_13,motion,1,boolean,1
2024-07-07T07:30:01,device_09,temperature,21.6,°C,0
2024-07-07T08:06:23,device_08,temperature,22.5,°C,0
2024-07-07T09:02:47,device_05,motion,1,boolean,1
2024-07-07T09:28:11,device_05,motion,1,boolean,1
2024-07-07T09:30:44,device_01,power_draw,96.4,W,0
2024-07-07T10:14:23,device_02,temperature,21.8,°C,0
2024-07-07T10:19:23,device_13,motion,0,boolean,0
2024-07-07T10:44:02,device_07,power_draw,113.6,W,0
2024-07-07T12:21:18,device_14,power_draw,18.4,W,0
